batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
79,168,5,99.465,3950.5,92.0,17.6,74.4,612.3,9.99,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,169,5,99.465,3952.3,92.0,17.7,74.3,613.7,10.01,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,170,5,99.465,3954.0,92.0,17.7,74.3,614.3,10.02,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,171,5,99.465,3955.8,92.0,17.8,74.2,614.7,9.98,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,172,5,99.465,3957.5,91.9,17.8,74.1,615.1,9.96,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,173,5,99.465,3959.2,92.0,17.7,74.3,614.3,10.01,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,174,5,99.465,3961.0,92.0,17.7,74.3,617.0,10.01,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,175,5,99.465,3962.7,92.1,17.8,74.3,618.8,10.01,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,176,5,99.465,3964.4,92.1,17.8,74.3,618.6,10.0,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,177,5,99.465,3966.2,92.1,17.8,74.3,623.4,10.01,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,178,5,99.465,3967.9,92.1,17.9,74.2,620.9,10.03,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,179,5,99.465,3969.6,92.3,17.8,74.5,621.9,10.0,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,180,5,99.465,3971.4,92.2,17.7,74.5,622.7,9.99,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,181,5,99.465,3973.1,92.2,17.8,74.4,624.5,9.99,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,182,5,99.465,3974.8,92.2,17.9,74.3,623.3,9.97,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,183,5,99.465,3976.6,92.2,17.9,74.3,623.2,9.99,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,184,5,99.465,3978.3,92.3,17.7,74.6,621.4,10.02,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,185,5,99.465,3980.1,92.3,17.9,74.4,621.9,10.02,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,186,5,99.465,3981.8,92.2,17.9,74.3,623.0,9.98,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,187,5,99.465,3983.5,92.2,17.9,74.3,626.2,10.0,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,188,5,99.465,3985.3,92.3,17.7,74.6,628.5,10.0,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,189,5,99.465,3987.0,92.2,17.7,74.5,629.5,10.03,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,190,5,99.465,3988.7,92.2,17.6,74.6,625.9,10.07,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,191,5,99.465,3990.5,92.2,17.6,74.6,624.3,10.03,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,192,5,99.465,3992.2,92.1,17.7,74.4,625.7,10.02,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,193,5,99.465,3993.9,92.1,17.6,74.5,630.2,10.01,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,194,5,99.465,3995.7,92.3,17.5,74.8,629.7,10.03,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,195,5,99.465,3997.4,92.2,17.5,74.7,630.7,10.06,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,196,5,99.465,3999.2,92.2,17.5,74.7,628.4,10.03,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,197,5,99.465,4000.9,92.3,17.4,74.9,629.9,10.01,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,198,5,99.465,4002.6,92.2,17.3,74.9,632.3,10.02,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,199,5,99.465,4004.4,92.1,17.4,74.7,631.3,10.05,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,200,5,99.465,4006.1,92.1,17.6,74.5,630.7,10.06,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,201,5,99.465,4007.8,92.1,17.6,74.5,631.6,10.05,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,202,5,99.465,4009.6,92.1,17.7,74.4,633.6,10.06,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,203,5,99.465,4011.3,92.1,17.6,74.5,636.1,10.04,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,204,5,99.465,4013.0,92.2,17.6,74.6,636.5,10.05,1.736,111.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,205,5,99.465,4014.8,92.2,17.8,74.4,637.4,10.03,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,206,5,99.465,4016.5,92.2,17.8,74.4,636.2,10.01,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,207,5,99.465,4018.3,92.3,17.7,74.6,637.1,9.99,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,208,5,99.465,4020.0,92.4,17.7,74.7,636.2,10.0,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,209,5,99.465,4021.7,92.3,17.5,74.8,635.9,9.96,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,210,5,99.465,4023.3,92.3,17.5,74.8,637.3,11.85,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,211,5,99.465,4024.1,92.3,17.5,74.8,638.6,14.94,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,212,5,99.465,4024.3,92.2,17.4,74.8,640.4,14.94,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,213,5,99.465,4024.4,92.2,17.3,74.9,637.7,14.95,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,214,5,99.465,4024.4,92.3,17.4,74.9,637.6,14.91,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,215,5,99.465,4024.4,92.2,17.5,74.7,637.0,14.88,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,216,5,99.465,4024.4,92.2,17.4,74.8,639.0,14.87,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,217,5,99.465,4024.4,92.2,17.5,74.7,638.7,14.91,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,218,5,99.465,4024.4,92.2,17.5,74.7,641.1,14.89,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,219,5,99.465,4024.4,92.2,17.4,74.8,641.0,14.88,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,220,5,99.465,4024.4,92.2,17.5,74.7,642.0,14.91,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,221,5,99.465,4024.4,92.3,17.6,74.7,641.6,14.93,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,222,5,99.465,4024.4,92.1,17.6,74.5,643.2,14.96,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,223,5,99.465,4024.4,92.1,17.6,74.5,641.2,14.97,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,224,5,99.465,4024.4,92.1,17.7,74.4,643.3,14.95,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,225,6,99.465,4024.4,85.1,70.3,14.8,640.2,9.93,0.4,30.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,226,6,99.465,4024.4,81.4,70.2,11.2,639.5,9.96,0.386,29.83,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,227,6,99.465,4024.4,78.5,70.2,8.3,638.2,9.93,0.372,29.66,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,228,6,99.465,4024.4,76.4,70.3,6.1,636.3,9.93,0.359,29.48,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,229,6,99.465,4024.4,74.9,70.2,4.7,638.5,9.96,0.345,29.31,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,230,6,99.465,4024.4,73.7,70.2,3.5,638.6,9.94,0.331,29.14,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,231,6,99.465,4024.4,72.8,70.2,2.6,641.3,9.95,0.317,28.97,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,232,6,99.465,4024.4,72.2,70.2,2.0,642.4,9.94,0.303,28.79,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,233,6,99.465,4024.4,71.7,70.2,1.5,644.8,9.97,0.29,28.62,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,234,6,99.465,4024.4,71.3,70.1,1.2,643.3,10.02,0.276,28.45,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,235,6,99.465,4024.4,70.9,70.1,0.8,641.5,10.02,0.262,28.28,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,236,6,99.465,4024.4,70.7,70.0,0.7,641.7,10.02,0.248,28.1,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,237,6,99.465,4024.4,70.6,70.1,0.5,643.6,9.99,0.234,27.93,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,238,6,99.465,4024.4,70.5,70.1,0.4,642.9,9.95,0.221,27.76,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,239,6,99.465,4024.4,70.4,70.1,0.3,641.6,10.01,0.207,27.59,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,240,6,99.465,4024.4,70.2,70.1,0.1,641.2,9.96,0.193,27.41,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,241,6,99.465,4024.4,70.1,70.1,0.0,638.2,9.99,0.179,27.24,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,242,6,99.465,4024.4,70.1,70.2,-0.1,636.0,10.0,0.166,27.07,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,243,6,99.465,4024.4,70.1,70.1,0.0,636.5,9.96,0.152,26.9,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,244,6,99.465,4024.4,70.1,70.2,-0.1,637.0,10.0,0.138,26.72,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,245,6,99.465,4024.4,70.2,70.0,0.2,636.7,10.02,0.124,26.55,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,246,6,99.465,4024.4,70.3,70.2,0.1,634.3,9.95,0.11,26.38,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,247,6,99.465,4024.4,70.3,70.1,0.2,633.6,9.96,0.097,26.21,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,248,6,99.465,4024.4,70.4,70.1,0.3,636.8,9.96,0.083,26.03,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,249,6,99.465,4024.4,70.3,70.2,0.1,638.7,10.02,0.069,25.86,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,250,6,99.465,4024.4,70.3,70.2,0.1,635.9,10.02,0.055,25.69,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,251,6,99.465,4024.4,70.3,70.2,0.1,636.4,9.98,0.041,25.52,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,252,6,99.465,4024.4,70.2,70.2,0.0,635.4,9.97,0.028,25.34,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,253,6,99.465,4024.4,70.3,70.3,0.0,639.3,9.99,0.014,25.17,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,254,6,99.465,4024.4,70.2,70.3,-0.1,639.7,10.03,0.0,25.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,255,7,99.465,4024.4,70.1,15.3,54.8,639.1,10.05,0.0,90.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,256,7,99.465,4024.4,69.9,15.3,54.6,640.8,9.85,0.0,89.55,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,257,7,99.465,4024.4,69.7,15.2,54.5,639.7,9.62,0.0,89.09,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,258,7,99.465,4024.4,69.3,15.2,54.1,642.6,9.4,0.0,88.64,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,259,7,99.465,4024.4,68.8,15.3,53.5,642.5,9.16,0.0,88.18,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,260,7,99.465,4024.4,68.3,15.3,53.0,643.7,8.94,0.0,87.73,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,261,7,99.465,4024.4,67.7,15.3,52.4,644.4,8.74,0.0,87.27,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,262,7,99.465,4024.4,67.1,15.2,51.9,643.3,8.52,0.0,86.82,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,263,7,99.465,4024.4,66.6,15.3,51.3,646.4,8.3,0.0,86.36,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,264,7,99.465,4024.4,65.8,15.2,50.6,645.9,8.13,0.0,85.91,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,265,7,99.465,4024.4,65.1,15.3,49.8,646.9,7.92,0.0,85.45,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,266,7,99.465,4024.4,64.3,15.2,49.1,647.3,7.68,0.0,85.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,267,7,99.465,4024.4,63.5,15.1,48.4,644.3,7.45,0.0,84.55,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,268,7,99.465,4024.4,62.7,15.0,47.7,646.9,7.22,0.0,84.09,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,269,7,99.465,4024.4,61.9,15.1,46.8,644.7,7.01,0.0,83.64,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,270,7,99.465,4024.4,61.0,15.2,45.8,644.9,6.83,0.0,83.18,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,271,7,99.465,4024.4,60.2,15.1,45.1,644.1,6.7,0.0,82.73,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,272,7,99.465,4024.4,59.4,15.2,44.2,644.7,6.5,0.0,82.27,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,273,7,99.465,4024.4,58.5,15.3,43.2,646.4,6.35,0.0,81.82,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,274,7,99.465,4024.4,57.7,15.1,42.6,645.1,6.13,0.0,81.36,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,275,7,99.465,4024.4,56.8,15.1,41.7,644.1,5.88,0.0,80.91,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,276,7,99.465,4024.4,56.0,15.1,40.9,647.2,5.66,0.0,80.45,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,277,7,99.465,4024.4,55.2,15.2,40.0,646.1,5.45,0.0,80.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,278,7,99.465,4024.4,54.2,15.2,39.0,643.9,5.26,0.0,79.55,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,279,7,99.465,4024.4,53.2,15.2,38.0,642.5,5.08,0.0,79.09,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,280,7,99.465,4024.4,52.2,15.1,37.1,642.5,4.85,0.0,78.64,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,281,7,99.465,4024.4,51.3,15.2,36.1,642.8,4.66,0.0,78.18,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,282,7,99.465,4024.4,50.4,15.2,35.2,641.6,4.41,0.0,77.73,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,283,7,99.465,4024.4,49.5,15.2,34.3,642.6,4.22,0.0,77.27,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,284,7,99.465,4024.4,48.6,15.2,33.4,640.5,4.0,0.0,76.82,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,285,7,99.465,4024.4,47.7,15.1,32.6,642.5,3.84,0.0,76.36,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,286,7,99.465,4024.4,46.9,15.1,31.8,642.0,3.65,0.0,75.91,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,287,7,99.465,4024.4,46.1,15.0,31.1,639.4,3.43,0.0,75.45,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,288,7,99.465,4024.4,45.2,15.2,30.0,637.9,3.28,0.0,75.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,289,7,99.465,4024.4,44.1,15.1,29.0,636.3,3.07,0.0,74.55,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,290,7,99.465,4024.4,43.2,15.1,28.1,636.9,2.82,0.0,74.09,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,291,7,99.465,4024.4,42.4,15.2,27.2,636.3,2.61,0.0,73.64,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,292,7,99.465,4024.4,41.4,15.3,26.1,637.1,2.39,0.0,73.18,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,293,7,99.465,4024.4,40.5,15.1,25.4,639.4,2.2,0.0,72.73,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,294,7,99.465,4024.4,39.5,15.0,24.5,638.8,1.99,0.0,72.27,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,295,7,99.465,4024.4,38.7,15.1,23.6,638.7,1.82,0.0,71.82,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,296,7,99.465,4024.4,37.8,15.0,22.8,641.3,1.59,0.0,71.36,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,297,7,99.465,4024.4,36.9,15.1,21.8,641.5,1.37,0.0,70.91,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,298,7,99.465,4024.4,36.0,15.1,20.9,641.2,1.14,0.0,70.45,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,299,7,99.465,4024.4,35.2,15.2,20.0,642.5,0.92,0.0,70.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,300,8,99.465,4024.4,34.8,25.2,9.6,643.3,0.93,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,301,8,99.465,3885.6,34.4,25.2,9.2,642.4,0.93,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,302,8,99.465,3746.8,34.0,25.2,8.8,642.2,0.93,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,303,8,99.465,3608.0,33.7,25.2,8.5,642.5,0.9,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,304,8,99.465,3469.3,33.4,25.1,8.3,641.2,0.88,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,305,8,99.465,3330.5,33.1,25.1,8.0,639.2,0.88,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,306,8,99.465,3191.7,32.8,25.0,7.8,641.6,0.88,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,307,8,99.465,3053.0,32.6,25.1,7.5,644.2,0.89,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,308,8,99.465,2914.2,32.4,25.2,7.2,643.2,0.89,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,309,8,99.465,2775.4,32.2,25.2,7.0,640.7,0.95,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,310,8,99.465,2636.6,32.0,25.1,6.9,640.7,1.01,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,311,8,99.465,2497.9,31.8,25.1,6.7,642.7,0.99,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,312,8,99.465,2359.1,31.7,25.2,6.5,643.4,1.02,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,313,8,99.465,2220.3,31.5,25.2,6.3,642.4,1.0,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,314,8,99.465,2081.6,31.3,25.1,6.2,642.1,1.0,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,315,8,99.465,1942.8,31.3,25.1,6.2,642.4,1.01,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,316,8,99.465,1804.0,31.2,25.2,6.0,641.7,1.05,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,317,8,99.465,1665.3,31.0,25.0,6.0,642.0,1.06,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,318,8,99.465,1526.5,30.9,25.2,5.7,644.4,1.01,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,319,8,99.465,1387.7,30.9,25.2,5.7,644.6,0.98,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,320,8,99.465,1248.9,30.8,25.2,5.6,643.3,1.01,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,321,8,99.465,1110.2,30.7,25.2,5.5,642.7,1.04,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,322,8,99.465,971.4,30.7,25.3,5.4,643.7,1.0,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,323,8,99.465,832.6,30.6,25.4,5.2,643.2,1.01,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,324,8,99.465,693.9,30.6,25.4,5.2,644.1,1.05,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,325,8,99.465,555.1,30.6,25.3,5.3,643.1,1.03,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,326,8,99.465,416.3,30.5,25.2,5.3,0.0,1.08,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,327,8,99.465,277.5,30.6,25.2,5.4,0.0,1.12,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,328,8,99.465,138.8,30.5,25.2,5.3,0.0,1.08,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,329,8,99.465,0.0,30.4,25.2,5.2,0.0,1.06,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
