batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
87,0,1,98.404,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,136,5,98.404,3899.4,70.5,20.2,50.3,594.9,15.07,3.199,52.17,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,137,5,98.404,3900.0,75.4,20.4,55.0,594.3,15.08,3.199,69.14,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,138,5,98.404,3900.8,81.7,17.4,64.3,597.5,15.08,3.199,90.88,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,139,5,98.404,3901.7,88.9,17.5,71.4,599.0,15.06,2.053,116.36,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,140,5,98.404,3902.7,91.9,17.3,74.6,598.0,15.06,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,141,5,98.404,3903.9,91.8,17.4,74.4,597.6,15.05,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,142,5,98.404,3905.4,91.8,17.4,74.4,598.3,15.02,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,143,5,98.404,3907.1,91.9,17.4,74.5,597.8,13.38,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,144,5,98.404,3908.9,91.9,17.5,74.4,598.4,11.97,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,145,5,98.404,3910.6,91.9,17.5,74.4,598.7,11.12,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,146,5,98.404,3912.4,92.0,17.4,74.6,599.7,10.68,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,147,5,98.404,3914.2,91.9,17.3,74.6,600.0,10.4,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,148,5,98.404,3915.9,92.1,17.3,74.8,600.8,10.25,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,149,5,98.404,3917.7,92.1,17.3,74.8,599.3,10.13,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,150,5,98.404,3919.4,92.1,17.2,74.9,599.0,10.06,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,151,5,98.404,3921.2,92.1,17.3,74.8,601.3,10.02,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,152,5,98.404,3923.0,92.1,17.3,74.8,604.6,10.01,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,153,5,98.404,3924.7,92.0,17.2,74.8,604.3,10.02,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,154,5,98.404,3926.5,92.1,17.2,74.9,605.1,10.0,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,155,5,98.404,3928.2,92.1,17.1,75.0,606.0,9.99,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,156,5,98.404,3930.0,92.2,17.1,75.1,604.8,10.0,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,157,5,98.404,3931.8,92.2,17.2,75.0,607.3,9.96,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,158,5,98.404,3933.5,92.3,17.3,75.0,606.8,9.99,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,159,5,98.404,3935.3,92.3,17.2,75.1,609.8,9.98,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,160,5,98.404,3937.0,92.2,17.4,74.8,611.9,9.99,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,161,5,98.404,3938.8,92.2,17.2,75.0,610.5,9.97,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,162,5,98.404,3940.5,92.3,17.2,75.1,610.3,9.97,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,163,5,98.404,3942.3,92.2,17.3,74.9,611.3,10.01,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,164,5,98.404,3944.1,92.2,17.3,74.9,612.2,10.01,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,165,5,98.404,3945.8,92.1,17.3,74.8,614.7,10.02,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,166,5,98.404,3947.6,92.1,17.3,74.8,614.0,10.0,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,167,5,98.404,3949.3,92.2,17.3,74.9,610.4,10.01,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,168,5,98.404,3951.1,92.3,17.3,75.0,611.2,9.99,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,169,5,98.404,3952.9,92.3,17.3,75.0,611.6,9.92,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,170,5,98.404,3954.6,92.2,17.3,74.9,612.3,9.92,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,171,5,98.404,3956.4,92.3,17.3,75.0,613.9,9.92,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,172,5,98.404,3958.1,92.3,17.4,74.9,616.3,9.95,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,173,5,98.404,3959.9,92.3,17.3,75.0,617.1,9.99,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,174,5,98.404,3961.7,92.3,17.4,74.9,617.6,9.98,1.759,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,175,5,98.404,3963.4,92.3,17.3,75.0,617.8,9.99,1.759,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,176,5,98.404,3965.2,92.2,17.3,74.9,619.5,10.0,1.759,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,177,5,98.404,3966.9,92.2,17.2,75.0,620.8,10.0,1.759,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,178,5,98.404,3968.7,92.2,17.2,75.0,621.1,10.01,1.759,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,179,5,98.404,3970.5,92.2,17.2,75.0,620.7,10.0,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,180,5,98.404,3970.5,92.3,17.1,75.2,620.5,9.98,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,181,5,98.404,3970.5,92.3,17.1,75.2,621.7,9.97,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,182,5,98.404,3970.5,92.3,16.9,75.4,619.2,9.99,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,183,5,98.404,3970.5,92.3,17.0,75.3,621.5,10.02,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,184,5,98.404,3970.5,92.2,17.1,75.1,621.3,10.05,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,185,5,98.404,3970.5,92.2,17.2,75.0,623.0,10.02,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,186,5,98.404,3970.5,92.2,17.2,75.0,622.6,10.03,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,187,5,98.404,3970.5,92.1,17.2,74.9,621.9,10.01,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,188,5,98.404,3970.5,92.1,17.2,74.9,622.0,10.0,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,189,5,98.404,3970.5,92.1,17.1,75.0,623.6,9.98,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,190,5,98.404,3970.5,92.1,17.0,75.1,623.7,10.0,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,191,5,98.404,3970.5,92.1,17.0,75.1,623.2,10.01,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,192,5,98.404,3970.5,92.2,17.0,75.2,622.8,10.03,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,193,5,98.404,3970.5,92.3,17.0,75.3,622.7,10.03,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,194,5,98.404,3970.5,92.3,17.0,75.3,624.8,10.06,1.759,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,195,5,98.404,3972.3,92.3,16.9,75.4,624.9,10.08,1.759,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,196,5,98.404,3974.0,92.4,16.9,75.5,626.1,10.09,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,197,5,98.404,3975.8,92.5,16.9,75.6,623.8,10.08,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,198,5,98.404,3977.5,92.4,17.0,75.4,621.8,10.06,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,199,5,98.404,3979.3,92.4,17.1,75.3,619.3,10.07,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,200,5,98.404,3981.1,92.4,17.1,75.3,622.6,10.06,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,201,5,98.404,3982.8,92.4,16.9,75.5,622.5,10.05,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,202,5,98.404,3984.6,92.4,16.9,75.5,626.4,10.03,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,203,5,98.404,3986.3,92.4,16.9,75.5,625.5,10.06,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,204,5,98.404,3988.1,92.4,16.9,75.5,624.2,10.05,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,205,5,98.404,3989.8,92.5,16.9,75.6,628.1,10.03,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,206,5,98.404,3991.6,92.5,16.9,75.6,628.7,10.04,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,207,5,98.404,3993.4,92.5,16.9,75.6,633.8,10.03,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,208,5,98.404,3995.1,92.5,16.7,75.8,631.0,10.04,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,209,5,98.404,3996.9,92.6,16.6,76.0,630.5,10.04,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,210,5,98.404,3998.6,92.6,16.5,76.1,632.5,10.03,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,211,5,98.404,4000.4,92.6,16.5,76.1,631.4,10.04,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,212,5,98.404,4002.2,92.5,16.5,76.0,632.6,10.05,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,213,5,98.404,4003.9,92.5,16.6,75.9,630.4,10.08,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,214,5,98.404,4005.7,92.5,16.6,75.9,630.9,10.06,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,215,5,98.404,4007.4,92.5,16.6,75.9,630.6,10.06,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,216,5,98.404,4009.2,92.4,16.5,75.9,632.9,10.05,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,217,5,98.404,4011.0,92.4,16.5,75.9,634.4,10.04,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,218,5,98.404,4012.7,92.3,16.6,75.7,634.6,10.04,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,219,5,98.404,4014.5,92.3,16.6,75.7,638.4,10.01,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,220,5,98.404,4016.2,92.3,16.6,75.7,636.8,10.02,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,221,5,98.404,4018.0,92.3,16.5,75.8,638.5,10.07,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,222,5,98.404,4019.8,92.4,16.6,75.8,638.8,10.04,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,223,5,98.404,4021.3,92.4,16.6,75.8,638.8,12.95,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,224,5,98.404,4022.3,92.4,16.8,75.6,637.4,15.07,1.759,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,225,6,98.404,4022.3,85.3,69.9,15.4,639.1,10.09,0.4,30.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,226,6,98.404,4022.3,81.5,70.0,11.5,638.5,10.02,0.386,29.83,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,227,6,98.404,4022.3,78.7,70.1,8.6,638.8,10.0,0.372,29.66,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,228,6,98.404,4022.3,76.6,70.1,6.5,640.8,9.98,0.359,29.48,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,229,6,98.404,4022.3,74.9,70.1,4.8,643.6,9.98,0.345,29.31,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,230,6,98.404,4022.3,73.7,70.2,3.5,643.2,9.98,0.331,29.14,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,231,6,98.404,4022.3,72.8,70.2,2.6,641.0,9.96,0.317,28.97,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,232,6,98.404,4022.3,72.1,70.2,1.9,644.4,9.97,0.303,28.79,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,233,6,98.404,4022.3,71.7,70.2,1.5,646.1,9.99,0.29,28.62,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,234,6,98.404,4022.3,71.3,70.1,1.2,645.3,9.94,0.276,28.45,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,235,6,98.404,4022.3,71.0,70.0,1.0,647.4,10.03,0.262,28.28,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,236,6,98.404,4022.3,70.8,70.1,0.7,645.3,9.99,0.248,28.1,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,237,6,98.404,4022.3,70.7,70.1,0.6,642.0,9.98,0.234,27.93,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,238,6,98.404,4022.3,70.5,70.2,0.3,642.9,9.92,0.221,27.76,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,239,6,98.404,4022.3,70.5,70.0,0.5,643.9,9.96,0.207,27.59,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,240,6,98.404,4022.3,70.4,69.9,0.5,641.5,9.99,0.193,27.41,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,241,6,98.404,4022.3,70.4,70.0,0.4,640.7,10.02,0.179,27.24,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,242,6,98.404,4022.3,70.3,70.1,0.2,639.9,9.95,0.166,27.07,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,243,6,98.404,4022.3,70.2,70.0,0.2,640.7,9.99,0.152,26.9,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,244,6,98.404,4022.3,70.2,70.1,0.1,639.3,10.0,0.138,26.72,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,245,6,98.404,4022.3,70.2,70.1,0.1,639.3,9.96,0.124,26.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,246,6,98.404,4022.3,70.0,70.2,-0.2,640.6,10.0,0.11,26.38,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,247,6,98.404,4022.3,70.1,70.2,-0.1,639.1,10.02,0.097,26.21,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,248,6,98.404,4022.3,70.0,70.2,-0.2,637.7,10.02,0.083,26.03,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,249,6,98.404,4022.3,70.1,70.3,-0.2,641.8,10.07,0.069,25.86,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,250,6,98.404,4022.3,70.0,70.2,-0.2,640.9,10.05,0.055,25.69,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,251,6,98.404,4022.3,70.0,70.2,-0.2,640.7,10.03,0.041,25.52,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,252,6,98.404,4022.3,70.1,70.2,-0.1,640.4,10.04,0.028,25.34,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,253,6,98.404,4022.3,70.0,70.3,-0.3,642.3,9.96,0.014,25.17,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,254,6,98.404,4022.3,70.0,70.3,-0.3,641.6,9.99,0.0,25.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,255,7,98.404,4022.3,70.0,15.2,54.8,641.4,10.0,0.0,90.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,256,7,98.404,4022.3,69.9,15.2,54.7,643.8,9.82,0.0,89.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,257,7,98.404,4022.3,69.7,15.2,54.5,644.5,9.57,0.0,89.09,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,258,7,98.404,4022.3,69.3,15.3,54.0,645.5,9.35,0.0,88.64,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,259,7,98.404,4022.3,68.8,15.3,53.5,647.1,9.16,0.0,88.18,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,260,7,98.404,4022.3,68.4,15.2,53.2,647.8,8.93,0.0,87.73,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,261,7,98.404,4022.3,67.8,15.2,52.6,648.4,8.73,0.0,87.27,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,262,7,98.404,4022.3,67.1,15.1,52.0,648.2,8.49,0.0,86.82,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,263,7,98.404,4022.3,66.5,15.0,51.5,645.2,8.32,0.0,86.36,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,264,7,98.404,4022.3,65.9,15.2,50.7,643.4,8.07,0.0,85.91,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,265,7,98.404,4022.3,65.2,15.1,50.1,644.2,7.84,0.0,85.45,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,266,7,98.404,4022.3,64.5,15.2,49.3,643.3,7.66,0.0,85.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,267,7,98.404,4022.3,63.8,15.1,48.7,643.8,7.46,0.0,84.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,268,7,98.404,4022.3,63.0,15.0,48.0,643.4,7.26,0.0,84.09,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,269,7,98.404,4022.3,62.2,15.0,47.2,640.1,7.01,0.0,83.64,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,270,7,98.404,4022.3,61.3,15.0,46.3,640.8,6.83,0.0,83.18,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,271,7,98.404,4022.3,60.4,14.9,45.5,639.1,6.63,0.0,82.73,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,272,7,98.404,4022.3,59.6,15.0,44.6,637.6,6.45,0.0,82.27,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
