batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
107,0,1,97.785,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,136,5,97.785,3899.3,70.3,18.4,51.9,593.7,15.02,2.09,50.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,137,5,97.785,3899.7,73.6,18.4,55.2,592.8,15.05,2.09,61.28,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,138,5,97.785,3900.3,77.5,18.5,59.0,594.4,15.07,2.09,75.36,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,139,5,97.785,3900.9,82.1,15.4,66.7,595.5,15.06,2.09,91.26,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,140,5,97.785,3901.6,86.9,15.5,71.4,593.2,15.05,1.521,108.8,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,141,5,97.785,3902.4,92.1,15.4,76.7,595.8,15.07,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,142,5,97.785,3903.2,92.1,15.5,76.6,596.4,15.06,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,143,5,97.785,3904.1,92.1,15.6,76.5,598.5,15.03,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,144,5,97.785,3905.2,92.2,15.7,76.5,601.2,13.47,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,145,5,97.785,3906.4,92.3,15.7,76.6,601.3,12.03,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,146,5,97.785,3907.5,92.3,15.8,76.5,600.5,11.16,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,147,5,97.785,3908.6,92.2,15.7,76.5,601.1,10.65,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,148,5,97.785,3909.8,92.3,15.8,76.5,600.6,10.37,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,149,5,97.785,3910.9,92.2,16.0,76.2,604.2,10.19,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,150,5,97.785,3912.1,92.2,15.9,76.3,600.9,10.09,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,151,5,97.785,3913.2,92.1,15.9,76.2,602.2,10.01,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,152,5,97.785,3914.4,92.1,15.8,76.3,601.8,9.97,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,153,5,97.785,3915.5,92.1,15.9,76.2,602.9,9.99,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,154,5,97.785,3916.7,92.1,15.9,76.2,602.2,9.96,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,155,5,97.785,3917.8,92.0,15.9,76.1,602.3,9.92,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,156,5,97.785,3919.0,92.0,16.0,76.0,603.4,9.92,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,157,5,97.785,3920.1,92.0,15.9,76.1,604.2,9.94,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,158,5,97.785,3921.3,91.9,16.0,75.9,603.6,9.94,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,159,5,97.785,3922.4,91.9,16.1,75.8,604.6,9.94,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,160,5,97.785,3923.6,92.0,16.2,75.8,604.5,9.94,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,161,5,97.785,3924.7,91.9,16.3,75.6,606.0,9.97,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,162,5,97.785,3925.9,91.9,16.3,75.6,609.1,10.01,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,163,5,97.785,3927.0,91.9,16.3,75.6,611.1,9.98,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,164,5,97.785,3928.2,92.0,16.3,75.7,613.4,9.97,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,165,5,97.785,3929.3,92.1,16.1,76.0,616.6,9.93,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,166,5,97.785,3930.5,92.1,16.1,76.0,615.2,9.99,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,167,5,97.785,3931.6,92.1,16.1,76.0,613.4,10.0,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,168,5,97.785,3932.8,92.1,15.9,76.2,614.8,10.04,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,169,5,97.785,3933.9,92.0,15.9,76.1,616.8,10.01,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,170,5,97.785,3935.1,92.0,15.9,76.1,613.8,9.99,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,171,5,97.785,3936.2,92.0,16.0,76.0,614.1,10.0,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,172,5,97.785,3937.4,91.9,16.0,75.9,614.6,9.99,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,173,5,97.785,3938.5,91.9,15.9,76.0,616.7,10.02,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,174,5,97.785,3939.7,91.9,16.1,75.8,617.3,10.02,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,175,5,97.785,3940.8,91.9,16.0,75.9,619.9,10.0,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,176,5,97.785,3942.0,92.0,16.0,76.0,620.3,10.04,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,177,5,97.785,3943.1,91.8,16.1,75.7,618.9,10.06,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,178,5,97.785,3944.3,91.8,16.1,75.7,616.7,10.01,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,179,5,97.785,3945.4,91.9,16.2,75.7,617.3,10.03,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,180,5,97.785,3946.6,91.8,16.2,75.6,617.9,9.99,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,181,5,97.785,3947.7,91.8,16.2,75.6,617.5,9.98,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,182,5,97.785,3948.9,91.9,16.2,75.7,617.9,9.94,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,183,5,97.785,3950.0,91.9,16.1,75.8,619.9,9.95,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,184,5,97.785,3951.2,91.9,16.0,75.9,627.0,9.95,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,185,5,97.785,3952.3,92.0,16.0,76.0,628.3,9.95,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,186,5,97.785,3953.5,92.0,16.0,76.0,628.8,9.96,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,187,5,97.785,3954.6,92.1,15.9,76.2,630.4,9.94,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,188,5,97.785,3955.8,92.1,15.8,76.3,629.5,9.95,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,189,5,97.785,3956.9,92.0,15.9,76.1,626.7,9.99,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,190,5,97.785,3958.1,92.0,15.9,76.1,627.1,10.03,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,191,5,97.785,3959.2,91.9,15.9,76.0,627.4,10.07,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,192,5,97.785,3960.4,92.0,15.9,76.1,629.3,10.06,1.5,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,193,5,97.785,3961.5,91.9,15.9,76.0,631.9,10.05,1.5,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,194,5,97.785,3962.7,92.0,15.9,76.1,632.6,10.04,1.5,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,195,5,97.785,3963.8,92.0,15.8,76.2,632.1,10.03,1.5,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,196,5,97.785,3965.0,92.0,15.9,76.1,630.6,10.0,1.5,111.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,197,5,97.785,3966.1,92.1,15.8,76.3,629.0,9.99,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,198,5,97.785,3966.1,92.1,15.7,76.4,631.3,9.96,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,199,5,97.785,3966.1,92.1,15.7,76.4,629.9,9.98,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,200,5,97.785,3966.1,92.1,15.6,76.5,631.0,9.98,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,201,5,97.785,3966.1,92.1,15.7,76.4,629.4,10.01,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,202,5,97.785,3966.1,92.1,15.7,76.4,628.9,10.04,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,203,5,97.785,3966.1,92.1,15.8,76.3,632.2,10.06,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,204,5,97.785,3966.1,92.1,15.9,76.2,633.6,10.05,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,205,5,97.785,3966.1,92.1,15.8,76.3,635.4,10.05,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,206,5,97.785,3966.1,92.1,15.7,76.4,635.5,10.07,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,207,5,97.785,3966.1,92.0,15.8,76.2,633.7,10.06,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,208,5,97.785,3966.1,92.0,15.8,76.2,633.0,10.06,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,209,5,97.785,3966.1,91.9,15.6,76.3,631.9,10.1,0.0,71.35,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,210,5,97.785,3966.1,92.0,15.8,76.2,629.8,10.12,0.0,74.5,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,211,5,97.785,3966.1,91.9,15.8,76.1,631.1,10.12,0.0,74.5,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,212,5,97.785,3966.1,92.0,15.7,76.3,631.7,10.11,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,213,5,97.785,3967.0,91.9,15.8,76.1,631.8,12.75,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,214,5,97.785,3968.0,92.0,16.0,76.0,634.6,12.73,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,215,5,97.785,3969.1,91.9,15.9,76.0,637.3,11.77,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,216,5,97.785,3970.2,91.7,15.9,75.8,637.8,11.06,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,217,5,97.785,3971.4,91.8,15.8,76.0,637.7,10.65,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,218,5,97.785,3972.5,91.7,15.8,75.9,638.3,10.4,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,219,5,97.785,3973.7,91.7,15.7,76.0,635.4,10.27,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,220,5,97.785,3974.8,91.8,15.7,76.1,636.1,10.16,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,221,5,97.785,3976.0,91.8,15.8,76.0,637.9,10.13,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,222,5,97.785,3977.1,91.8,15.8,76.0,641.4,10.14,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,223,5,97.785,3978.3,91.7,15.9,75.8,643.0,10.1,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,224,5,97.785,3979.4,91.8,16.0,75.8,645.0,10.04,1.5,120.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,225,6,97.785,3979.4,84.8,70.0,14.8,643.6,9.94,0.4,30.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,226,6,97.785,3979.4,81.0,70.1,10.9,638.0,10.01,0.386,29.83,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,227,6,97.785,3979.4,78.2,70.0,8.2,638.1,9.95,0.372,29.66,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,228,6,97.785,3979.4,76.2,70.1,6.1,640.5,9.97,0.359,29.48,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,229,6,97.785,3979.4,74.7,70.0,4.7,642.0,9.94,0.345,29.31,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,230,6,97.785,3979.4,73.4,70.1,3.3,640.9,9.94,0.331,29.14,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,231,6,97.785,3979.4,72.6,70.0,2.6,638.2,9.95,0.317,28.97,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,232,6,97.785,3979.4,71.9,70.0,1.9,637.9,10.0,0.303,28.79,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,233,6,97.785,3979.4,71.3,69.9,1.4,638.7,10.02,0.29,28.62,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,234,6,97.785,3979.4,70.9,70.0,0.9,640.9,10.01,0.276,28.45,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,235,6,97.785,3979.4,70.6,70.0,0.6,641.4,9.97,0.262,28.28,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,236,6,97.785,3979.4,70.5,70.0,0.5,638.5,9.96,0.248,28.1,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,237,6,97.785,3979.4,70.4,70.0,0.4,638.4,9.95,0.234,27.93,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,238,6,97.785,3979.4,70.4,70.0,0.4,639.0,9.97,0.221,27.76,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,239,6,97.785,3979.4,70.3,70.1,0.2,640.1,9.89,0.207,27.59,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,240,6,97.785,3979.4,70.2,69.9,0.3,638.2,9.96,0.193,27.41,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,241,6,97.785,3979.4,70.2,70.0,0.2,637.7,9.99,0.179,27.24,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,242,6,97.785,3979.4,70.1,70.1,0.0,639.4,10.05,0.166,27.07,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,243,6,97.785,3979.4,70.1,70.1,0.0,640.1,10.02,0.152,26.9,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,244,6,97.785,3979.4,70.0,70.1,-0.1,638.8,10.02,0.138,26.72,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,245,6,97.785,3979.4,70.1,70.1,0.0,639.5,9.98,0.124,26.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,246,6,97.785,3979.4,70.0,70.2,-0.2,639.4,9.99,0.11,26.38,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,247,6,97.785,3979.4,70.1,70.2,-0.1,638.1,10.02,0.097,26.21,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,248,6,97.785,3979.4,70.2,70.2,0.0,639.9,10.02,0.083,26.03,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,249,6,97.785,3979.4,70.2,70.2,0.0,639.6,9.99,0.069,25.86,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,250,6,97.785,3979.4,70.2,70.2,0.0,641.1,10.03,0.055,25.69,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,251,6,97.785,3979.4,70.1,70.2,-0.1,641.0,10.05,0.041,25.52,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,252,6,97.785,3979.4,70.0,70.2,-0.2,640.0,10.0,0.028,25.34,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,253,6,97.785,3979.4,70.0,70.2,-0.2,639.1,10.06,0.014,25.17,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,254,6,97.785,3979.4,70.0,70.3,-0.3,638.3,10.0,0.0,25.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,255,7,97.785,3979.4,69.9,15.3,54.6,640.2,10.0,0.0,90.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,256,7,97.785,3979.4,69.8,15.4,54.4,641.7,9.79,0.0,89.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,257,7,97.785,3979.4,69.5,15.4,54.1,639.2,9.61,0.0,89.09,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,258,7,97.785,3979.4,69.1,15.3,53.8,639.2,9.41,0.0,88.64,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,259,7,97.785,3979.4,68.7,15.3,53.4,639.9,9.22,0.0,88.18,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,260,7,97.785,3979.4,68.2,15.4,52.8,641.5,9.07,0.0,87.73,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,261,7,97.785,3979.4,67.6,15.3,52.3,642.4,8.83,0.0,87.27,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,262,7,97.785,3979.4,67.0,15.2,51.8,638.6,8.59,0.0,86.82,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,263,7,97.785,3979.4,66.4,15.2,51.2,637.2,8.36,0.0,86.36,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,264,7,97.785,3979.4,65.8,15.2,50.6,638.5,8.16,0.0,85.91,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,265,7,97.785,3979.4,65.0,15.4,49.6,639.8,7.97,0.0,85.45,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,266,7,97.785,3979.4,64.4,15.5,48.9,639.6,7.76,0.0,85.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,267,7,97.785,3979.4,63.6,15.5,48.1,636.4,7.59,0.0,84.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,268,7,97.785,3979.4,62.9,15.5,47.4,635.8,7.36,0.0,84.09,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,269,7,97.785,3979.4,62.2,15.4,46.8,636.5,7.17,0.0,83.64,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,270,7,97.785,3979.4,61.4,15.3,46.1,638.8,6.95,0.0,83.18,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,271,7,97.785,3979.4,60.5,15.4,45.1,636.2,6.79,0.0,82.73,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
107,272,7,97.785,3979.4,59.6,15.4,44.2,638.1,6.58,0.0,82.27,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
